app_name,publisher,category,revenue,downloads,arpu,growth_rate,dau,score,priority,source
Fity: AI Food Tracker,CHON MARKETING LP,Food & Drink,0.0,13,0.0,0.0,,0.9999999999999999,P2,Nutrition
Drink Water for Life,Recovery Record,Medical,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Дневник веса калькулятор ИМТ %,INNOVATIVE FUTURE TECH,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
KcalMe,3D-minded,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smoothie Recipes Healthy Juice,Muhammad Mujahid Khan,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
NutriScan,Thomas JANSKI,Health & Fitness,0.0,203,0.0,0.0,,0.9999999999999999,P2,Nutrition
SweetFree: Sugar Tracker,Tom Terado,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
WaterTrack - Water Reminder,Onestep Interactive,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrix: Nutrition with AI,VORsoftware Co,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fooducate - Food Safety,Furkan ERDOGAN,Lifestyle,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
FitKit: Body tracker,Hleb Kuznetsov,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calo AI - Calorie Counter,Tanaka Manyara,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fiber Counter 2.0,katie larking,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
FitRatio,Islam Rzayev,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Drink - Water Reminder,Mohamed Fakiri,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cal Scan AI - Calorie Counter,UNIVERS DEV,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Curarsi con il Cibo,Curarsi con il Cibo,Medical,0.0,66,0.0,0.0,,0.9999999999999999,P2,Nutrition
Broodje Dunner,Lars van Duijkeren,Books,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Wellive,Nam Phan,Lifestyle,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Gut Harmony: Digestive Tracker,Lazy Yards,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calories Intake Calculator,AppNextDoor Labs,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Low Carb Rezepte & Diät-App,Eastbound,Health & Fitness,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator Body Mass Index,ChuChu Train Productions,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
منبه السعرات الحرارية - نظام حمية و ديت,Romman Smart Applications,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Body Weight Loss Tracker With Record Chart And Log,Qi Chen,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Ketogenic Keto diet food list,Maksim Gudzik,Lifestyle,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
New Year's Resolutions Tracker,LW Brands,Productivity,0.0,14,0.0,0.0,,0.9999999999999999,P2,Nutrition
Protein Calculator – Guide,Sabrina Holzer,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
WeightFit: Weight Loss Tracker,Appovo,Health & Fitness,0.0,815,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smart Nutrition+ by Whitworths,Auto Car SOR,Health & Fitness,0.0,1331,0.0,0.0,,0.9999999999999999,P2,Nutrition
30 Plants — Gut Challenge,Ekaterina Tretiakova,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fodmap Facile - Scan produits,LUNISOFT,Health & Fitness,0.0,2748,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kalo AI - Kalorienzähler,Caesar Schtz,Health & Fitness,0.0,507,0.0,0.0,,0.9999999999999999,P2,Nutrition
BiteAI - Food Calorie Counter,Molibe Apps,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calculadora IMC+,Vasil Jaiani,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Snapshot: Cal Tracker,飞 杨,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fasting Tracker · MindFast,Axiom Slate,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalorieLook - Calorie Track,佳慧 朱,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
MuskelMarkt,Rene Forster,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calify - Calorie Tracker,Bluewolf Technology,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Mango AI - Calorie Tracker,"FLUMO, MB",Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Life Fasting Tracker,MEHMET KORDACI,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
PlatePix: Photo Food Journal,Tatiana Buinitskaia,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Foodlog - Food Log Memo,kota tada,Graphics & Design,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food Scanner - LabelCheck,Het Thummar,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
GG Food Codes,GURUS,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
App de seguimiento Nutrimind,Nutrimind Nutrición,Health & Fitness,0.0,2,0.0,0.0,0.0,0.9999999999999999,P2,Nutrition
BMR Calculator,Uncanny Apps,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Sugarless - Quit Sugar,Yasser Karami,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
AI Počítadlo kalorií: Foxy Pal,Dzmitry Pirozhnik,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
ayuno intermitente,Gabe Rogers,Health & Fitness,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
AI Meal Scanner,JoJo Apps,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Body Scanner ScanFit,Jaime Suarez Fernandez,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Recordatorio de tomar agua app,Badar Munir,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
AI Calorie Tracker: EatLike,Must Have Apps,Health & Fitness,0.0,5034,0.0,0.0,,0.9999999999999999,P2,Nutrition
Tada: Weight Loss Pal,AILIFE TECHNOLOGY,Health & Fitness,0.0,57,0.0,0.0,,0.9999999999999999,P2,Nutrition
باندش,Minh Luong,Health & Fitness,0.0,34,0.0,0.0,,0.9999999999999999,P2,Nutrition
KCal AI:CalorieTracker&Counter,改丽 李,Health & Fitness,0.0,1683,0.0,0.0,,0.9999999999999999,P2,Nutrition
MedExpress,MedExpress Enterprises,Health & Fitness,0.0,3394,0.0,0.0,,0.9999999999999999,P2,Nutrition
Mediterranean Diet Assistant,First Line Medical Communications,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
MealWell・Diet & Food Planner,Meal Well,Health & Fitness,0.0,226,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutri Joy - AI Calorie Tracker,Faliane,Health & Fitness,0.0,8026,0.0,0.0,,0.9999999999999999,P2,Nutrition
养生之道,Zhuxian Zhu,Lifestyle,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Tracker – DailyWeight,Sascha Koth,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Carb Pro,Maxwell Software,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrido - Харчування з ШІ,Slava Nigmatullin,Health & Fitness,0.0,242,0.0,0.0,,0.9999999999999999,P2,Nutrition
NutriPlan Essen & Einkauf,Moritz Vetter,Health & Fitness,0.0,165,0.0,0.0,,0.9999999999999999,P2,Nutrition
Slow Carb Diet Toolbox,Ajfek Software,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
12 Weeks to Wow Weight Loss,The Happy Apps Company,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Meal Reminder - Time to Eat,sandip paghadar,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Calculator BMI BMR RDI,AR Code,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodPal - Ernährungsplan,FoodPal UG,Health & Fitness,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
MyDietDaily -Lose Weight Smart,Maxima Apps,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet Plan Of Blood Group,Qamar iqbal,Reference,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Eat the Rainbow Food Journal,Matt Kim,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
True Weight,Made-Up Software,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Erik Orgu – elu ilma dieedita,Trump Nutrition OU,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
PicToCalorie - Calorie Counter,EMRE SOZEN,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
QUITJUNK: Quit Processed Food,Omer Duman,Reference,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
CaptureCal – Log Calories Fast,Living Wire,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
CarboZen,CarboZen,Health & Fitness,0.0,157,0.0,0.0,,0.9999999999999999,P2,Nutrition
Рахувати калорії,Alexey Beschetnikov,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalorIQ: AI Calorie Tracker,Blastly Studio,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Macro Max: AI Macro Tracker,Anthony Collova,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Intermittent Fasting Tracker ‧,William Sims,Health & Fitness,0.0,3787,0.0,0.0,,0.9999999999999999,P2,Nutrition
"Підрахунок калорій, Таблиця",Grymala apps,Health & Fitness,0.0,19,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Counter Healthy Plan,Muhammad Talha,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalMate: AI Calorie Calculator,EXPLODE MEDIA FZ,Health & Fitness,0.0,45,0.0,0.0,,0.9999999999999999,P2,Nutrition
Platera- AI Nutrition Analyzer,Dogukan Ardic,Food & Drink,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Protein Tracker - Gains,Renaissance Apps,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Tracker - Trax AI,GABRIEL JOHN BEAI I Y,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Mayo Clinic Mini-EAT,Mayo Clinic,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutri-E - Nutrient Tracker,Invotek AS,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
80 Bites,PhysicalMind Institute,Health & Fitness,0.0,15,0.0,0.0,,0.9999999999999999,P2,Nutrition
FREE Carb Counter - for Low Carb Diets,Second Fiddle Apps,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Tracker for Weight Loss,Keith Kiser,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Water - Drink Reminder,Maxwell Software,Health & Fitness,0.0,9,0.0,0.0,1.0,0.9999999999999999,P2,Nutrition
Keto Diet App - Carb Manager,Elijah Davis,Health & Fitness,0.0,1548,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kebabologist,Ox,Food & Drink,0.0,1108,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutri Learn: Superfood Secrets,The Box App Software SRL,Lifestyle,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrai: Diyet & Kalori Takibi,ORVION DIJITAL HIZMETLER ANONIM SIRKETI,Health & Fitness,0.0,140,0.0,0.0,,0.9999999999999999,P2,Nutrition
NutriSensei: Calorie Counter,Algofully L.L.C-FZ,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutreva - Nutrition Companion,Nuetreva,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalBye - AI Calorie Counter,Wondershare Technology,Health & Fitness,0.0,1215,0.0,0.0,,0.9999999999999999,P2,Nutrition
Final Bite: Quit sugar now,Adrian Topka,Health & Fitness,0.0,24,0.0,0.0,,0.9999999999999999,P2,Nutrition
Robin - Salute e Prevenzione,Robin Health,Health & Fitness,0.0,412,0.0,0.0,,0.9999999999999999,P2,Nutrition
CapCal AI: AI Calorie Tracker,Vector Wave Tech,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodScan: AI Food Scanner,Siham Aater Taleb,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calopeek: Pic Calorie AI Track,AI Mystic Labs,Health & Fitness,0.0,37,0.0,0.0,,0.9999999999999999,P2,Nutrition
Green Lungs - quit smoking,Oliver Bayer,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Калькулятор ИМТ %,Grima Hdez,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Jurney: Track Your Weight Loss,BoxChannels,Health & Fitness,0.0,124,0.0,0.0,,0.9999999999999999,P2,Nutrition
AI Calorie Tracker - Fitory,TOP GOKU GAMES,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Meal Plan - Dein Essensplaner,Leon Brunner,Food & Drink,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
PHD Community By Dr. Berry,The Proper Human Diet,Health & Fitness,0.0,16,0.0,0.0,,0.9999999999999999,P2,Nutrition
myRavito,myRavito,Sports,0.0,236,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalPulse - AI Calories Tracker,Hinterstellar,Health & Fitness,0.0,481,0.0,0.0,,0.9999999999999999,P2,Nutrition
AI Calorie Counter Pic Freebie,Dmitri Konash,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Counter - Calino,SenoTech,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Water Tracker-Drink Reminder A,晓龙 田,Utilities,0.0,1190,0.0,0.0,,0.9999999999999999,P2,Nutrition
The Simple Calorie Counter,BINH NGUYEN,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Choco Kithen,Graham John Bourton,Utilities,0.0,201,0.0,0.0,,0.9999999999999999,P2,Nutrition
Laisse Toi Guider,Antekao,Health & Fitness,0.0,56,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food Scan AI: Calorie Counter,Ege Alp,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalPal AI: Calorie Counter,MOUNTAIN d.o.o.,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI计算器-计算体脂率及基础代谢等身体指数,Beijing Youngsense Health Technology,Reference,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kalorietæller,Vægttab.nu,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
hCG Diet Assistant,Stillfront Group,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
125 Conseils pour maigrir,Croamac,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Water - Drink Reminder,Maxwell Software,Health & Fitness,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
Eat Fit,OCHSNER CLINIC FOUNDATION,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
"BMI, BMR & Body Fat Calculator",Asad Ahsan,Health & Fitness,0.0,68,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keenoa,Keenoa,Health & Fitness,0.0,1043,0.0,0.0,,0.9999999999999999,P2,Nutrition
حاسبة السعرات الحرارية,Fahd Aldobian,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet Plan Weight Loss,Swapna Puramsetty,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fitimage - Body Fat Calculator,Sam Cyrus,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
TDEE,Tonijs Gorodnicenko,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Bite Wisely - AI Food Scanner,Smarter Apps,Health & Fitness,0.0,12932,0.0,0.0,,0.9999999999999999,P2,Nutrition
KalBuddy,Slavka Polanova,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kito: AI Calorie Counter,Shlag,Health & Fitness,0.0,1630,0.0,0.0,,0.9999999999999999,P2,Nutrition
Autoimmune Protocol (AIP) Diet,Cezanne Bianco,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calories minute,Christophe Denoual,Health & Fitness,2.85,26,0.10961538461538461,-0.7705314009661836,,0.7623952475691885,P2,Nutrition
Gout +,Personal Remedies,Medical,2.72,2,1.36,-0.8816876903001305,,0.7530093947337243,P2,Nutrition
다이닝노트 - 심플한 식단일기,4th May Games,Health & Fitness,0.0,20,0.0,-1.0,9.0,0.5942710860043778,P2,Nutrition
Keto Diet Recipes & Planner,Saghan Mudbhari,Food & Drink,0.62,0,0.62,-0.8506024096385543,,0.21139759036144576,P2,Nutrition
DrinkControl: Alcohol Tracker,E-protect,Health & Fitness,0.0,119,0.0,-1.0,,0.0,P2,Nutrition
SnapCal: AI Calorie Counter,Scan App,Health & Fitness,0.0,1818,0.0,-1.0,,0.0,P2,Nutrition
CaloryGuard Pro,BlueBamboo,Health & Fitness,0.0,6,0.0,-1.0,,0.0,P2,Nutrition
Picture Calorie Counter,NEXTLINE YAZILIM LİMİTED ŞİRKETİ,Health & Fitness,0.0,3,0.0,-1.0,,0.0,P2,Nutrition
Briom,WEND DENDA LIONEL DIMITRI TAPSOBA,Health & Fitness,0.0,1,0.0,-1.0,,0.0,P2,Nutrition
NutrIA – Come Mejor Cada Día,Nicolas Pirozzi,Health & Fitness,0.0,604,0.0,-1.0,,0.0,P2,Nutrition
ChowTracker,Jamie Botham,Health & Fitness,0.0,20042,0.0,-1.0,,0.0,P2,Nutrition
Nutrix AI - AI Meal Tracker,Niels van Straaten,Health & Fitness,0.0,5,0.0,-1.0,,0.0,P2,Nutrition
MacroPal: AI Calorie Tracker,Red Carpet Apps,Health & Fitness,0.0,1336,0.0,-1.0,,0.0,P2,Nutrition
Méthode Montignac pour maigrir,Anxa,Health & Fitness,0.0,3,0.0,-1.0,,0.0,P2,Nutrition
Calorie Counter by Pro Tracker,MooveFit,Health & Fitness,0.0,6,0.0,-1.0,,0.0,P2,Nutrition
Cabbage Soup Diet - Quick 7 Day Weight Loss Plan,Realized,Health & Fitness,0.0,1,0.0,-1.0,,0.0,P2,Nutrition
Herpes,Personal Remedies,Medical,0.0,5,0.0,-1.0,,0.0,P2,Nutrition
Eylo: Health & Nutrition Coach,Eylo - AI Nutrition,Health & Fitness,0.0,2,0.0,-1.0,,0.0,P2,Nutrition
Endometriosis Diet,Personal Remedies,Medical,0.0,7,0.0,-1.0,,0.0,P2,Nutrition
Rheumatoid Arthritis (RA),Personal Remedies,Medical,0.0,0,0.0,-1.0,,0.0,P2,Nutrition
Calorize - AI Calorie Tracker,Appfluo,Health & Fitness,0.0,26,0.0,-1.0,,0.0,P2,Nutrition
Mon Coach IG Bas,Pierre MOATI,Health & Fitness,0.0,27,0.0,-1.0,,0.0,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,3,0.0,-1.0,,0.0,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,40,0.0,-1.0,,0.0,P2,Nutrition
Pro Cal - AI Calorie counter,Madduck,Health & Fitness,0.0,592,0.0,-1.0,,0.0,P2,Nutrition
CalAI: Photo Calorie Tracker,Yusuf Cayci,Health & Fitness,0.0,142,0.0,-1.0,,0.0,P2,Nutrition
AI Image Food tracking-ClemCam,Adrian Rendl,Health & Fitness,0.0,5,0.0,-1.0,,0.0,P2,Nutrition
Carnivore Diet Tracker: Cartra,AppDBR,Health & Fitness,0.0,2,0.0,-1.0,,0.0,P2,Nutrition
NutriScan - Track & Diet Plan,NutriScan (Weightloss,Health & Fitness,0.0,3,0.0,-1.0,,0.0,P2,Nutrition
Healthy Food Scanner - OnFork,AIBY,Health & Fitness,0.0,964,0.0,-1.0,,0.0,P2,Nutrition
Dieta Low Carb - Lista: Alimentos con pocos carbohidratos,Mario Guenther-Bruns,Medical,0.0,3,0.0,-1.0,,0.0,P2,Nutrition
Slim - weight and BMI tracker,Swiftware Solutions,Health & Fitness,0.0,14,0.0,-1.0,,0.0,P2,Nutrition
Gut Health Diet & Recipes,Riafy Technologies,Food & Drink,0.0,1,0.0,-1.0,,0.0,P2,Nutrition
yourWeight: Weight Tracker,Babylyn To,Health & Fitness,0.0,11,0.0,-1.0,,0.0,P2,Nutrition
Keto Diet App - Veg Recipes,Riafy Technologies,Food & Drink,0.0,2,0.0,-1.0,,0.0,P2,Nutrition
Hypnosis for Weight Loss,Uncommon Knowledge,Health & Fitness,0.0,9,0.0,-1.0,,0.0,P2,Nutrition
Easy Keto - Keto Rezepte App,Easy Keto,Health & Fitness,0.0,1598,0.0,-1.0,,0.0,P2,Nutrition
Interval Weight Loss,Interval Weight Loss,Health & Fitness,0.0,17,0.0,-1.0,,0.0,P2,Nutrition
BMI calculator / calculate BMR,Tatyana Kolesnikova,Medical,0.0,7,0.0,-1.0,,0.0,P2,Nutrition
Calorie Deficit Calculator,Yue Wang,Health & Fitness,0.0,35,0.0,-1.0,,0.0,P2,Nutrition
DashDietTracker,Rick Hutchinson,Health & Fitness,0.0,18,0.0,-1.0,,0.0,P2,Nutrition
Trash Panda - Food Scanner,Sly Trunk,Health & Fitness,0.0,12,0.0,-1.0,,0.0,P2,Nutrition
Fasting Tracker App - Fasta,Akash Jain,Health & Fitness,0.0,5,0.0,-1.0,,0.0,P2,Nutrition
Calorie Counter - EasyFit,Easy Health Apps,Health & Fitness,0.0,98,0.0,-1.0,,0.0,P2,Nutrition
No Meat Today,Tortuba,Health & Fitness,0.0,8,0.0,-1.0,,0.0,P2,Nutrition
Zero Calorie Fasting Tracker App Intermittent Fast,HeltisApps,Health & Fitness,0.0,2,0.0,-1.0,,0.0,P2,Nutrition
